V_ID,Constructor,Veh_type,Version,Brand,Veh_Model,Energy,Power_KW,El_Consumpt_whkm,year,Fuel consumption,Electric range (km),purchase_price_eur,5yr_energy_cost_eur,5yr_maintenance_cost_eur,5yr_depreciation_loss_eur,battery_replacement_cost_eur,5yr_TCO_eur
5635,MERCEDES-BENZ,H1GLE,CZAAD5KE,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5636,MERCEDES-BENZ,H1GLE,CZAAA57F,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5637,MERCEDES-BENZ,H1GLE,CZAAA5GD,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5638,MERCEDES-BENZ,H1GLE,CZAAA5KF,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5639,MERCEDES-BENZ,H1GLE,CZAAA7KF,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5640,MERCEDES-BENZ,H1GLE,CZAAA5GC,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5641,MERCEDES-BENZ,H1GLE,CZAAA5WD,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5642,MERCEDES-BENZ,H1GLE,CZAAA7KD,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5643,MERCEDES-BENZ,H1GLE,CZAAA7UF,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,13,0.0,30000,14040.0,2500,10500.0,0,57040.0
5644,MERCEDES-BENZ,H1GLE,CZAAA7EF,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,13,0.0,30000,14040.0,2500,10500.0,0,57040.0
5645,MERCEDES-BENZ,H1GLE,CZAAF56B,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5646,MERCEDES-BENZ,H1GLE,CZAAH5DB,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5647,MERCEDES-BENZ,H1GLE,CZAAD5BC,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5648,MERCEDES-BENZ,H1GLE,CZAAD74D,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5649,MERCEDES-BENZ,H1GLE,CZAAC76D,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5650,MERCEDES-BENZ,H1GLE,CZAAA5DD,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5651,MERCEDES-BENZ,H1GLE,CZAAD5BF,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5652,MERCEDES-BENZ,H1GLE,CZAAA5DF,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5653,MERCEDES-BENZ,H1GLE,CZAAG56D,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5654,MERCEDES-BENZ,H1GLE,CZAAH54D,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5655,MERCEDES-BENZ,H1GLE,CZAAH5BF,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5656,MERCEDES-BENZ,H1GLE,CZAAF56D,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5657,MERCEDES-BENZ,H1GLE,CZAAH5DF,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5658,MERCEDES-BENZ,H1GLE,CZAAE5DD,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5659,MERCEDES-BENZ,H1GLE,CZAAH52F,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5660,MERCEDES-BENZ,H1GLE,CZAAD5DF,MERCEDES-BENZ,GLE 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5661,MERCEDES-BENZ,H1GLE,CZAAD7DD,MERCEDES-BENZ,GLE 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5662,MERCEDES-BENZ,H1GLE,CZAAB76D,MERCEDES-BENZ,GLE 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5663,MERCEDES-BENZ,H1GLE,CZAAE54D,MERCEDES-BENZ,GLE 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5664,MERCEDES-BENZ,H1GLE,CZAAH5DD,MERCEDES-BENZ,GLE 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5665,MERCEDES-BENZ,H1GLE,CZAAC56A,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,9,0.0,30000,9720.0,2500,10500.0,0,52720.0
5666,MERCEDES-BENZ,H1GLE,CZAAA7BD,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,10,0.0,30000,10800.000000000002,2500,10500.0,0,53800.0
5667,MERCEDES-BENZ,H1GLE,CZAAA5DC,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,10,0.0,30000,10800.000000000002,2500,10500.0,0,53800.0
5668,MERCEDES-BENZ,H1GLE,CZAAD5DE,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5669,MERCEDES-BENZ,H1GLE,CZAAA54C,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5670,MERCEDES-BENZ,H1GLE,CZAAA5BE,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5671,MERCEDES-BENZ,H1GLE,CZAAA7DD,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5672,MERCEDES-BENZ,H1GLE,CZAAD52C,MERCEDES-BENZ,GLE 400 D 4MATIC,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5673,MERCEDES-BENZ,H1GLE,CZAAD5DA,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,10,0.0,30000,10800.000000000002,2500,10500.0,0,53800.0
5674,MERCEDES-BENZ,H1GLE,CZAAB76A,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,10,0.0,30000,10800.000000000002,2500,10500.0,0,53800.0
5675,MERCEDES-BENZ,H1GLE,CZAAC76A,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,10,0.0,30000,10800.000000000002,2500,10500.0,0,53800.0
5676,MERCEDES-BENZ,H1GLE,CZAAD5BE,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5677,MERCEDES-BENZ,H1GLE,CZAAD5BU,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5678,MERCEDES-BENZ,H1GLE,CZAAC59U,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5679,MERCEDES-BENZ,H1GLE,CZAAD57U,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5680,MERCEDES-BENZ,H1GLE,CZAAA57U,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5681,MERCEDES-BENZ,H1GLE,CZAAC59E,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5682,MERCEDES-BENZ,H1GLE,CZAAB59E,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5683,MERCEDES-BENZ,H1GLE,CZAAC55E,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5684,MERCEDES-BENZ,H1GLE,CZAAB59U,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5685,MERCEDES-BENZ,H1GLE,CZAAD5AE,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5686,MERCEDES-BENZ,H1GLE,CZAAD57E,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5687,MERCEDES-BENZ,H1GLE,CZAAG59E,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5688,MERCEDES-BENZ,H1GLE,CZAAH5BE,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5689,MERCEDES-BENZ,H1GLE,CZAAF59E,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5690,MERCEDES-BENZ,H1GLE,CZAAF59U,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5691,MERCEDES-BENZ,H1GLE,CZAAH5BU,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5692,MERCEDES-BENZ,H1GLE,CZAAG59U,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5693,MERCEDES-BENZ,H1GLE,CZAAE57U,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5694,MERCEDES-BENZ,H1GLE,CZAAH57U,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5695,MERCEDES-BENZ,H1GLE,CZAAH57G,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5696,MERCEDES-BENZ,H1GLE,CZAAH5BG,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5697,MERCEDES-BENZ,H1GLE,CZAAG55E,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5698,MERCEDES-BENZ,H1GLE,CZAAE54E,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5699,MERCEDES-BENZ,H1GLE,CZAAE57G,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5700,MERCEDES-BENZ,H1GLE,CZAAE5BU,MERCEDES-BENZ,GLE 350 D 4MATIC COUPE,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5701,MERCEDES-BENZ,H1GLE,CZAAD57Y,MERCEDES-BENZ,GLE 400 D 4MATIC COUPE,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5702,MERCEDES-BENZ,H1GLE,CZAAH5BB,MERCEDES-BENZ,GLE 400 D 4MATIC COUPE,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5703,MERCEDES-BENZ,H1GLE,CZAAH57Y,MERCEDES-BENZ,GLE 400 D 4MATIC COUPE,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5704,MERCEDES-BENZ,H1GLE,CZAAE57Y,MERCEDES-BENZ,GLE 400 D 4MATIC COUPE,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5705,MERCEDES-BENZ,H1GLE,CZAAH5BY,MERCEDES-BENZ,GLE 400 D 4MATIC COUPE,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5706,MERCEDES-BENZ,H1GLE,CZAAE5BB,MERCEDES-BENZ,GLE 400 D 4MATIC COUPE,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5707,MERCEDES-BENZ,H1GLE,CZAAE5BE,MERCEDES-BENZ,GLE 400 D 4MATIC COUPE,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5708,MERCEDES-BENZ,H1GLE,CZAAE5BY,MERCEDES-BENZ,GLE 400 D 4MATIC COUPE,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5709,MERCEDES-BENZ,H1GLE,CZAAC55A,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5710,MERCEDES-BENZ,H1GLE,CZAAB75A,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5711,MERCEDES-BENZ,H1GLE,CZAAD53A,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5712,MERCEDES-BENZ,H1GLE,CZAAF55A,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5713,MERCEDES-BENZ,H1GLE,CZAAG55A,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5714,MERCEDES-BENZ,H1GLE,CZAAG75A,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5715,MERCEDES-BENZ,H1GLE,CZAAF75A,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5716,MERCEDES-BENZ,H1GLE,CZAAH5CA,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5717,MERCEDES-BENZ,H1GLE,CZAAE5CA,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5718,MERCEDES-BENZ,H1GLE,CZAAA53A,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5719,MERCEDES-BENZ,H1GLE,CZAAH53A,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5720,MERCEDES-BENZ,H1GLE,CZAAD5CB,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,9,0.0,30000,9720.0,2500,10500.0,0,52720.0
5721,MERCEDES-BENZ,H1GLE,CZAAD58A,MERCEDES-BENZ,AMG GLE 53 4MATIC+,petrol,320,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5722,MERCEDES-BENZ,H1GLE,CZAAD50A,MERCEDES-BENZ,AMG GLE 53 4MATIC+,petrol,320,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5723,MERCEDES-BENZ,H1GLE,CZAAA71A,MERCEDES-BENZ,AMG GLE 53 4MATIC+,petrol,320,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5724,MERCEDES-BENZ,H1GLE,CZAAD71A,MERCEDES-BENZ,AMG GLE 53 4MATIC+,petrol,320,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5725,MERCEDES-BENZ,H1GLE,CZAAA50A,MERCEDES-BENZ,AMG GLE 53 4MATIC+,petrol,320,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5726,MERCEDES-BENZ,H1GLE,CZAAD78A,MERCEDES-BENZ,AMG GLE 53 4MATIC+,petrol,320,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5727,MERCEDES-BENZ,H1GLE,CZAAA58A,MERCEDES-BENZ,AMG GLE 53 4MATIC+,petrol,320,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5728,MERCEDES-BENZ,H1GLE,CZAAD70A,MERCEDES-BENZ,AMG GLE 53 4MATIC+,petrol,320,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5729,MERCEDES-BENZ,H1GLE,CZAAA78A,MERCEDES-BENZ,AMG GLE 53 4MATIC+,petrol,320,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5730,MERCEDES-BENZ,H1GLE,CZAAA70A,MERCEDES-BENZ,AMG GLE 53 4MATIC+,petrol,320,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5731,MERCEDES-BENZ,H1GLE,CZAAD5YA,MERCEDES-BENZ,AMG GLE 63 4MATIC+,petrol,420,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5732,MERCEDES-BENZ,H1GLE,CZAAA5YA,MERCEDES-BENZ,AMG GLE 63 4MATIC+,petrol,420,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5733,MERCEDES-BENZ,H1GLE,CZAAA51A,MERCEDES-BENZ,AMG GLE 63 S 4MATIC+,petrol,450,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5734,MERCEDES-BENZ,H1GLE,CZAAD5HC,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,10,0.0,30000,10800.000000000002,2500,10500.0,0,53800.0
5735,MERCEDES-BENZ,H1GLE,CZAAA5HC,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,10,0.0,30000,10800.000000000002,2500,10500.0,0,53800.0
5736,MERCEDES-BENZ,H1GLE,CZAAA7EA,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,10,0.0,30000,10800.000000000002,2500,10500.0,0,53800.0
5737,MERCEDES-BENZ,H1GLE,CZAAD5UC,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,10,0.0,30000,10800.000000000002,2500,10500.0,0,53800.0
5738,MERCEDES-BENZ,H1GLE,CZAAD57C,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,10,0.0,30000,10800.000000000002,2500,10500.0,0,53800.0
5739,MERCEDES-BENZ,H1GLE,CZAAD6CD,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5740,MERCEDES-BENZ,H1GLE,CZAAD7NA,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5741,MERCEDES-BENZ,H1GLE,CZAAA79D,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5742,MERCEDES-BENZ,H1GLE,CZAAA7OE,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5743,MERCEDES-BENZ,H1GLE,CZAAD79D,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5744,MERCEDES-BENZ,H1GLE,CZAAE79D,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5745,MERCEDES-BENZ,H1GLE,CZAAA7CC,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5746,MERCEDES-BENZ,H1GLE,CZAAD7CC,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5747,MERCEDES-BENZ,H1GLE,CZAAD7ND,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5748,MERCEDES-BENZ,H1GLE,CZAAD7CD,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5749,MERCEDES-BENZ,H1GLE,CZAAH7LD,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5750,MERCEDES-BENZ,H1GLE,CZAAH7HE,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5751,MERCEDES-BENZ,H1GLE,CZAAH7ND,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5752,MERCEDES-BENZ,H1GLE,CZAAH6OE,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5753,MERCEDES-BENZ,H1GLE,CZAAH79D,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5754,MERCEDES-BENZ,H1GLE,CZAAE7ND,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5755,MERCEDES-BENZ,H1GLE,CZAAH6ND,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5756,MERCEDES-BENZ,H1GLE,CZAAH7OE,MERCEDES-BENZ,GLS 350 D 4MATIC,diesel,210,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5757,MERCEDES-BENZ,H1GLE,CZAAA79A,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5758,MERCEDES-BENZ,H1GLE,CZAAA76B,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5759,MERCEDES-BENZ,H1GLE,CZAAD7OB,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5760,MERCEDES-BENZ,H1GLE,CZAAD77A,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5761,MERCEDES-BENZ,H1GLE,CZAAD7GB,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5762,MERCEDES-BENZ,H1GLE,CZAAD7LA,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5763,MERCEDES-BENZ,H1GLE,CZAAD73B,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5764,MERCEDES-BENZ,H1GLE,CZAAD7DB,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5765,MERCEDES-BENZ,H1GLE,CZAAD6NA,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5766,MERCEDES-BENZ,H1GLE,CZAAD70C,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5767,MERCEDES-BENZ,H1GLE,CZAAA7NA,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5768,MERCEDES-BENZ,H1GLE,CZAAD79A,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5769,MERCEDES-BENZ,H1GLE,CZAAD6DB,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5770,MERCEDES-BENZ,H1GLE,CZAAA6DB,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5771,MERCEDES-BENZ,H1GLE,CZAAD6OB,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5772,MERCEDES-BENZ,H1GLE,CZAAH73B,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5773,MERCEDES-BENZ,H1GLE,CZAAH7OB,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5774,MERCEDES-BENZ,H1GLE,CZAAE7OB,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5775,MERCEDES-BENZ,H1GLE,CZAAH7LA,MERCEDES-BENZ,GLS 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
