v_id,constructor,veh_type,brand,veh_model,energy,power_kw,el_consumpt_whkm,year,fuel_consumption,electric_range_(km),purchase_price_eur,5yr_energy_cost_eur,5yr_maintenance_cost_eur,5yr_depreciation_loss_eur,battery_replacement_cost_eur,5yr_tco_eur
670,Renault,Hatchback,Renault,Megane E-Tech Electric,electric,160,153,2025,0,450,43000,0.0,2500,15049.999999999998,0,60550.0
671,Renault,SUV,Renault,Scenic E-Tech Electric,electric,160,153,2025,0,625,16990,0.0,2500,5946.5,0,25436.5
672,Dacia,City,Dacia,Spring,electric,33,137,2025,0,230,32000,0.0,2500,11200.0,0,45700.0
673,Peugeot,Hatchback,Peugeot,e-208,electric,115,154,2025,0,410,34000,0.0,2500,11900.0,0,48400.0
674,Peugeot,SUV,Peugeot,e-2008,electric,115,154,2025,0,406,35849,0.0,2500,12547.15,0,50896.15
675,Opel,Hatchback,Opel,Corsa Electric,electric,115,154,2025,0,402,37000,0.0,2500,12950.0,0,52450.0
676,Opel,SUV,Opel,Mokka Electric,electric,115,154,2025,0,402,32000,0.0,2500,11200.0,0,45700.0
677,Citroën,Hatchback,Citroën,ë-C4,electric,100,154,2025,0,420,31000,0.0,2500,10850.0,0,44350.0
678,Citroën,MPV,Citroën,Ami (quadricycle),electric,6,75,2025,0,75,28500,0.0,2500,9975.0,0,40975.0
679,Fiat,City,Fiat,500e,electric,87,130,2025,0,320,25000,0.0,2500,8750.0,0,36250.0
680,Fiat,Supermini,Fiat,Panda Electric,electric,80,120,2025,0,320,37500,0.0,2500,13125.0,0,53125.0
681,Volvo,SUV,Volvo,EX30,electric,200,168,2025,0,480,56000,0.0,2500,19600.0,0,78100.0
682,Volvo,SUV,Volvo,EX40 (XC40 Recharge),electric,300,200,2025,0,510,66800,0.0,2500,23380.0,0,92680.0
683,BMW,Sedan,BMW,i4,electric,250,170,2025,0,493,56200,0.0,2500,19670.0,0,78370.0
684,BMW,SUV,BMW,iX1,electric,230,174,2025,0,439,72000,0.0,2500,25200.0,0,99700.0
685,BMW,SUV,BMW,iX3,electric,210,181,2025,0,461,62950,0.0,2500,22032.5,0,87482.5
686,Mercedes-Benz,SUV,Mercedes-Benz,EQA,electric,140,156,2025,0,426,69600,0.0,2500,24360.0,0,96460.0
687,Mercedes-Benz,SUV,Mercedes-Benz,EQB,electric,215,174,2025,0,419,91000,0.0,2500,31850.0,0,125350.0
688,Mercedes-Benz,SUV,Mercedes-Benz,EQE SUV,electric,300,180,2025,0,521,85000,0.0,2500,29750.0,0,117250.0
689,Mercedes-Benz,Sedan,Mercedes-Benz,EQE,electric,300,170,2025,0,593,75000,0.0,2500,26250.0,0,103750.0
690,Audi,Sedan,Audi,A6 e-tron,electric,300,170,2025,0,600,52000,0.0,2500,18200.0,0,72700.0
691,Polestar,Liftback,Polestar,2,electric,300,181,2025,0,551,55000,0.0,2500,19250.0,0,76750.0
692,Cupra (VW Group),SUV,Cupra,Tavascan,electric,210,185,2025,0,547,38500,0.0,2500,13475.0,0,54475.0
693,Cupra (VW Group),Hatchback,Cupra,Born,electric,170,160,2025,0,420,46950,0.0,2500,16432.5,0,65882.5
694,Toyota,SUV,Toyota,bZ4X,electric,150,168,2025,0,500,49995,0.0,2500,17498.25,0,69993.25
695,Subaru,SUV,Subaru,Solterra,electric,150,168,2025,0,460,42000,0.0,2500,14699.999999999998,0,59200.0
696,Peugeot,Saloon,Peugeot,e-308,electric,115,154,2025,0,410,41000,0.0,2500,14349.999999999998,0,57850.0
697,Opel,Estate,Opel,Astra Electric,electric,115,154,2025,0,418,50500,0.0,2500,17675.0,0,70675.0
698,Skoda (VW Group),Estate,Skoda,Superb iV (PHEV),hybrid petrol,150,212,2025,7,60,48200,7560.000000000002,2500,16870.0,0,75130.0
699,Volkswagen Group,SUV,Volkswagen,Tiguan eHybrid (PHEV),hybrid petrol,135,190,2025,7,100,56500,7560.000000000002,2500,19775.0,0,86335.0
700,BMW,SUV,BMW,X1 xDrive25e (PHEV),hybrid petrol,135,199,2025,7,80,81500,7560.000000000002,2500,28525.0,0,120085.0
701,Mercedes-Benz,SUV,Mercedes-Benz,GLC 300e (PHEV),hybrid petrol,145,189,2025,7,120,49200,7560.000000000002,2500,17220.0,0,76480.0
702,Ford,SUV,Ford,Kuga PHEV,hybrid petrol,110,190,2025,7,64,43200,7560.000000000002,2500,15119.999999999998,0,68380.0
703,Toyota,SUV,Toyota,RAV4 Hybrid (HEV),hybrid petrol,120,199,2025,7,60,30500,7560.000000000002,2500,10675.0,0,51235.0
704,Toyota,Crossover,Toyota,Yaris Cross Hybrid (HEV),hybrid petrol,110,198,2025,7,70,32500,7560.000000000002,2500,11375.0,0,53935.0
705,Toyota,Hatchback,Toyota,Corolla Hybrid (HEV),hybrid petrol,125,192,2025,7,64,42000,7560.000000000002,2500,14699.999999999998,0,66760.0
706,Hyundai,SUV,Hyundai,Tucson Hybrid (HEV),hybrid petrol,110,185,2025,7,120,41500,7560.000000000002,2500,14524.999999999998,0,66085.0
707,Kia,SUV,Kia,Sportage Hybrid (HEV),hybrid petrol,105,197,2025,7,70,37450,7560.000000000002,2500,13107.5,0,60617.5
708,Hyundai,SUV,Hyundai,Tucson,petrol,90,0,2025,6,0,37450,6480.0,2500,13107.5,0,59537.5
709,Skoda,Hatchback,Skoda,Octavia,petrol,90,0,2025,6,0,31650,6480.0,2500,11077.5,0,51707.5
710,Kia,SUV,Kia,Sportage,petrol,115,0,2025,6,0,35750,6480.0,2500,12512.5,0,57242.5
711,Toyota,SUV,Toyota,RAV4,hybrid petrol,115,212,2025,8,55,33000,8640.000000000002,2500,11550.0,0,55690.0
712,Toyota,Hatchback,Toyota,Corolla,hybrid petrol,110,190,2025,8,60,29500,8640.000000000002,2500,10325.0,0,50965.0
713,Toyota,Crossover,Toyota,Yaris Cross,hybrid petrol,115,199,2025,8,54,32400,8640.000000000002,2500,11340.0,0,54880.0
714,Volkswagen,Hatchback,Volkswagen,Golf,petrol,110,0,2025,7,0,32400,7560.000000000002,2500,11340.0,0,53800.0
715,Dacia,SUV,Dacia,Duster,petrol,100,0,2025,7,0,31340,7560.000000000002,2500,10969.0,0,52369.0
716,Renault,Estate,Renault,Megane,petrol,110,0,2025,7,0,31995,7560.000000000002,2500,11198.25,0,53253.25
717,Ford,Crossover,Ford,Puma,hybrid petrol,120,185,2025,8,60,57450,8640.000000000002,2500,20107.5,0,88697.5
718,BMW,Saloon,BMW,3 Series,diesel,140,0,2025,8,0,34800,8640.000000000002,2500,12180.0,0,58120.0
719,Audi,Hatchback,Audi,A3,petrol,135,0,2025,8,0,34800,8640.000000000002,2500,12180.0,0,58120.0
720,Mercedes-Benz,Saloon,Mercedes-Benz,C-Class,petrol,135,0,2025,8,0,56750,8640.000000000002,2500,19862.5,0,87752.5
