V_ID,Constructor,Veh_type,Version,Brand,Veh_Model,Energy,Power_KW,El_Consumpt_whkm,year,Fuel consumption,Electric range (km),purchase_price_eur
175,VW-SAIC,5N,AD7AD7GC010L7N5NVR24BI1ASA0M1,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
176,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1ASACM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
177,VW-SAIC,5N,AD7AD7GC010L5G6NVR24BI1BSB0M1G0,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
178,VW-SAIC,5N,FD7FD7GC009L7N4NVR24BI1ASA0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
179,VW-SAIC,5N,AD7AD7GC010L5G5NVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
180,VW-SAIC,5N,AD7AD7GC010L5G6NVR24BI1ASB0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
181,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1BSB0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
182,VW-SAIC,5N,FD7FD7GC009L7T6NVR24BI1BSBBM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
183,VW-SAIC,5N,FM6FM62Q032L7T5NVR24BI1BSA0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
184,VW-SAIC,5N,AD7AD7GC010L5G5NVR24BI1ASABM1GG,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
185,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1ASABM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
186,VW-SAIC,5N,AD7AD7GC010L5G5NVR24BI1ASACM1GG,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
187,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1CSABM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
188,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
189,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1BSBBM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
190,VW-SAIC,5N,AD7AD7GC010L5G5NVR24BI1ASABM1G0,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
191,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1CSBCM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
192,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1CSB0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
193,VW-SAIC,5N,FM6FM62Q032L7T5NVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
194,VW-SAIC,5N,AD7AD7GC010L7T6NVR24BI1BSBBM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
195,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1CSB0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
196,VW-SAIC,5N,FM6FM62Q032L5T4NVR24BI1BSACM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
197,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1BSABM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
198,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1ASACM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
199,VW-SAIC,5N,FD7FD7GC009L7T5NVR24BI1BSBBM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
200,VW-SAIC,5N,FD7FD7GC009L7N6NVR24BI1BSB0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
201,VW-SAIC,5N,AD7AD7GC010L5G6NVR24BI1ASB0M1GJS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
202,VW-SAIC,5N,FM6FM62Q032L5T5NVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
203,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1CSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
204,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
205,VW-SAIC,5N,AD7AD7GC010L7N6NVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
206,VW-SAIC,5N,FM6FM62Q032L5N5NVR24BI1CSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
207,VW-SAIC,5N,FD7FD7GC009L7T5NVR24BI1BSB0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
208,VW-SAIC,5N,FD7FD7GC009L7T6NVR24BI1BSB0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
209,VW-SAIC,5N,FD7FD7GC009L7N6NVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
210,VW-SAIC,5N,FM6FM62Q032L7N6NVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
211,VW-SAIC,5N,FM6FM62Q032L5T4NVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
212,VW-SAIC,5N,AD7AD7GC010L7G6NVR24BI1ASA0M1GJS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
213,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1BSB0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
214,VW-SAIC,5N,FD7FD7GC009L7N4NVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
215,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1CSB0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
216,VW-SAIC,5N,FM6FM62Q032L7T5NVR24BI1BSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
217,VW-SAIC,5N,AD7AD7GC010L7N6NVR24BI1ASB0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
218,VW-SAIC,5N,FD7FD7GC009L7T5NVR24BI1BSB0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
219,VW-SAIC,5N,AD7AD7GC010L5N6NVR24BI1ASB0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
220,VW-SAIC,5N,FM6FM62Q032L5T5NVR24BI1BSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
221,VW-SAIC,5N,FD7FD7GC009L7T6NVR24BI1BSB0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
222,VW-SAIC,5N,AD7AD7GC010L7N5NVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
223,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1CSB0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
224,VW-SAIC,5N,FM6FM62Q032L7N5NVR24BI1CSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
225,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1BSB0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
226,VW-SAIC,5N,AD7AD7GC010L7G5NVR24BI1ASB0M1G0S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
227,VW-SAIC,5N,FM6FM62Q032L7N6NVR24BI1CSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
228,VW-SAIC,5N,AD7AD7GC010L7G6NVR24BI1ASA0M1G0S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
229,VW-SAIC,5N,AD7AD7GC010L5G5NVR24BF1CSB,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
230,VW-SAIC,5N,AD7AD7GC010L7N6NVR24BF1CSB,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
231,VW-SAIC,5N,AD7AD7GC010L7N6NVR24BF1CSAD,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
232,VW-SAIC,5N,AD7AD7GC010L5N5NVR24BF1CSAD,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
233,VW-SAIC,5N,AD7AD7GC010L5R5NVR24BF1CSA0,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
234,VW-SAIC,5N,AD7AD7GC010L5R5NVR24BF1BSAC,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
235,VW-SAIC,5N,AD7AD7GC010L7R6NVR24BF1CSAC,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
236,VW-SAIC,5N,AD7AD7GC010L5G5NVR24BF1ASAC,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
237,VW-SAIC,5N,AD7AD7GC010L5N5NVR24BI1BSB0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
238,VW-SAIC,5N,AD7AD7GC010L7N6NVR24BI1BSB0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
239,VW-SAIC,5N,AD7AD7GC010L7G6NVR24BI1BSB0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
240,VW-SAIC,5N,AD7AD7GC010L7T6NVR24BI1BSB0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
241,VW-SAIC,5N,AD7AD7GC010L5G5NVR24BI1BSB0M1GG,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
242,VW-SAIC,5N,AD7AD7GC010L5N5NVR24BI1CSB0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
243,VW-SAIC,5N,AD7AD7GC010L7N6NVR24BI1ASB0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
244,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
245,VW-SAIC,5N,FM6FM62Q032L5N3NVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
246,VW-SAIC,5N,FM6FM62Q032L7N5NVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
247,VW-SAIC,5N,FM6FM62Q032L5N5NVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
248,VW-SAIC,5N,AD7AD7GC010L5G6NVR24BI1CSB0M1G0S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
249,VW-SAIC,5N,AD7AD7GC010L5G5NVR24BI1CSB0M1G0S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
250,VW-SAIC,5N,AD7AD7GC010L7N6NVR24BI1CSB0M1G0S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0,35000
251,VW-SAIC,5N,FD7FD7GC009L5N5NVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
252,VW-SAIC,5N,FM6FM62Q032L5N5NVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
253,VW-SAIC,5N,FD7FD7GC009L5N4NVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
254,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
255,VW-SAIC,5N,FM6FM62Q032L5N5NVR24BI1CSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
256,VW-SAIC,5N,FM6FM62Q032L7N5NVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
257,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
258,VW-SAIC,5N,FD7FD7GC009L5N4NVR24BI1CSB0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
259,VW-SAIC,5N,FD7FD7GC009L7N6NVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
260,VW-SAIC,5N,FM6FM62Q032L7N6NVR24BI1BSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
261,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1CSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
262,VW-SAIC,5N,FM6FM6BB002N5N4TVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
263,VW-SAIC,5N,FM6FM6BB002N5T5TVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
264,VW-SAIC,5N,FM6FM6BB002N5T3TVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
265,VW-SAIC,5N,FM6FM6BB002N5N4TVR24BI1CSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
266,VW-SAIC,5N,FM6FM6BB002N5N3TVR24BI1CSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
267,VW-SAIC,5N,FM6FM6BB002N5T4TVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
268,VW-SAIC,5N,FM6FM6BB002N5N5TVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
269,VW-SAIC,5N,FM6FM6BB002N5N4TVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
270,VW-SAIC,5N,FM6FM6BB002N5N3TVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
271,VW-SAIC,5N,FM6FM6BB002N5N2TVR24BI1CSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
272,VW-SAIC,5N,FM6FM6BB002N5N5TVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
273,VW-SAIC,5N,FM6FM6BB002N5N2TVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
274,VW-SAIC,5N,FM6FM6BB002N5N3TVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
275,VW-SAIC,5N,FM6FM6BB002N5N5TVR24BI1CSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
276,VW-SAIC,5N,FM6FM6BB002N5N4TVR24BI1BSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
277,VW-SAIC,5N,FM6FM6BB002N5N4TVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
278,VW-SAIC,5N,FM6FM6BB002N5N3TVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
279,VW-SAIC,5N,FM6FM6BB002N5T4TVR24BI1BSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
280,VW-SAIC,5N,FM6FM6BB002N5N5TVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
281,VW-SAIC,5N,FM6FM6BB002N5T5TVR24BI1BSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
282,VW-SAIC,5N,FM6FM6BB002N5N3TVR24BI1CSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
283,VW-SAIC,5N,FM6FM6BB002N5N4TVR24BI1CSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
284,VW-SAIC,5N,FM6FM6BB002N5T3TVR24BI1BSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
285,VW-SAIC,5N,FD7FD7GC009N5N4TVR24BI1CSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
286,VW-SAIC,5N,FM6FM6BB002N5N5TVR24BI1BSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
287,VW-SAIC,5N,FM6FM6BB002N5N2TVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
288,VW-SAIC,5N,FM6FM6BB002N5N3TVR24BI1BSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
289,VW-SAIC,5N,FD7FD7GC009N5N1TVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0,35000
290,VW-SAIC,5N,FD7FD7GC009N5T5TVR24BI1BSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
291,VW-SAIC,5N,FD7FD7GC009N5N2TVR24BI1BSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
292,VW-SAIC,5N,FD7FD7GC009N5N2TVR24BI1CSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
293,VW-SAIC,5N,FD7FD7GC009N5R4TVR24BF1CSB,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
294,VW-SAIC,5N,FD7FD7GC009N5N3TVR24BF1CSB,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
295,VW-SAIC,5N,FD7FD7GC009N5N4TVR24BF1CSB,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
296,VW-SAIC,5N,FD7FD7GC009N5N4TVR24BF1ASA0,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
297,VW-SAIC,5N,FD7FD7GC009N5N2TVR24BF1ASAA,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
298,VW-SAIC,5N,FD7FD7GC009N5N2TVR24BF1ASA0,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
299,VW-SAIC,5N,FD7FD7GC009N5N3TVR24BF1ASAB,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
300,VW-SAIC,5N,FD7FD7GC009N5N3TVR24BF1ASAA,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
301,VW-SAIC,5N,FD7FD7GC009N5N3TVR24BF1ASAD,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
302,VW-SAIC,5N,FD7FD7GC009N5R4TVR24BF1BSBC,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
303,VW-SAIC,5N,FM6FM6BB002N5N2TVR24BF1ASA0,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
304,VW-SAIC,5N,FD7FD7GC009N5N2TVR24BF1ASAC,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
305,VW-SAIC,5N,FM6FM6BB002N5N3TVR24BF1ASA0,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
306,VW-SAIC,5N,FD7FD7GC009N5N2TVR24BF1CSBA,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
307,VW-SAIC,5N,FD7FD7GC009N5N2TVR24BF1CSBD,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
308,VW-SAIC,5N,FD7FD7GC009N5N3TVR24BF1CSBA,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
309,VW-SAIC,5N,FD7FD7GC009N5N4TVR24BF1CSBC,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
310,VW-SAIC,5N,FM6FM6BB002N5N3TVR24BF1CSAB,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
311,VW-SAIC,5N,FD7FD7GC009N5N4TVR24BF1CSBB,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
312,VW-SAIC,5N,FD7FD7GC009N5N3TVR24BF1ASAC,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
313,VW-SAIC,5N,FM6FM6BB002N5N2TVR24BF1CSA0,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
314,VW-SAIC,5N,FM6FM6BB002N5R3TVR24BF1BSAD,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
315,VW-SAIC,5N,FD7FD7GC009N5R3TVR24BF1BSBA,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
316,VW-SAIC,5N,FD7FD7GC009N5R3TVR24BF1BSAA,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
317,VW-SAIC,5N,FD7FD7GC009N5N2TVR24BF1ASAB,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
318,VW-SAIC,5N,FD7FD7GC009N5N2TVR24BF1CSA0,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
319,VW-SAIC,5N,FD7FD7GC009N5N4TVR24BF1ASAC,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
320,VW-SAIC,5N,FM6FM6BB002N5N4TVR24BF1CSAB,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
321,VW-SAIC,5N,FD7FD7GC009N5R4TVR24BF1CSBA,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
322,VW-SAIC,5N,FD7FD7GC009N5N4TVR24BF1ASAA,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
323,VW-SAIC,5N,FD7FD7GC009N5R4TVR24BF1BSBA,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
324,VW-SAIC,5N,FD7FD7GC009N5N3TVR24BF1CSBC,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
325,VW-SAIC,5N,FD7FD7GC009N5R3TVR24BF1CSB,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
326,VW-SAIC,5N,FM6FM6BB002N5N3TVR24BF1BSA,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
327,VW-SAIC,5N,FD7FD7GC009N5R3TVR24BF1BSA,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
328,VW-SAIC,5N,FD7FD7GC009N5R4TVR24BF1CSBC,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
329,VW-SAIC,5N,FD7FD7GC009N5R3TVR24BF1BSBC,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
330,VW-SAIC,5N,FD7FD7GC009N5T4TVR24BI1BSA0M1IS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
331,VW-SAIC,5N,FD7FD7GC009N5N4TVR24BI1CSB0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
332,VW-SAIC,5N,FD7FD7GC009N5T3TVR24BI1BSA0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
333,VW-SAIC,5N,FD7FD7GC009N5N4TVR24BI1ASA0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
334,VW-SAIC,5N,FD7FD7GC009N5N3TVR24BI1ASA0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
335,VW-SAIC,5N,FD7FD7GC009N5N2TVR24BI1ASA0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
336,VW-SAIC,5N,FD7FD7GC009N5N4TVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
337,VW-SAIC,5N,FD7FD7GC009N5N4TVR24BI1CSB0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
338,VW-SAIC,5N,FD7FD7GC009N5N4TVR24BI1BSA0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
339,VW-SAIC,5N,FD7FD7GC009N5T2TVR24BI1BSA0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
340,VW-SAIC,5N,FD7FD7GC009N5N2TVR24BI1BSA0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
341,VW-SAIC,5N,FD7FD7GC009N5N3TVR24BI1CSB0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
342,VW-SAIC,5N,FD7FD7GC009N5T3TVR24BI1BSA0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
343,VW-SAIC,5N,FD7FD7GC009N5N5TVR24BI1CSB0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
344,VW-SAIC,5N,FD7FD7GC009N5N3TVR24BI1BSA0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
345,VW-SAIC,5N,FD7FD7GC009N5N3TVR24BI1CSA0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
346,VW-SAIC,5N,FD7FD7GC009N5N4TVR24BI1CSB0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
347,VW-SAIC,5N,FD7FD7GC009N5T4TVR24BI1BSA0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0,35000
